"cov","out","hour","data_type","lwr","pe","upr"
"Frankfurter
Allgemeine Zeitung","
Stern",31,"Effect of a structural 2 article point attention increase at hour 0",0.353304511375853,0.445802665769578,0.534209190316631
"Frankfurter
Allgemeine Zeitung","
Stern",32,"Effect of a one time 2 article increase at hour 0",0.0734990973035885,0.0935928368358745,0.112034895930838
"Frankfurter
Allgemeine Zeitung","
Stern",32,"Effect of a structural 2 article point attention increase at hour 0",0.357114425383249,0.450406326289121,0.538716371352738
"Frankfurter
Allgemeine Zeitung","
Stern",33,"Effect of a one time 2 article increase at hour 0",0.0770713379558905,0.0974192986849882,0.115793670160421
"Frankfurter
Allgemeine Zeitung","
Stern",33,"Effect of a structural 2 article point attention increase at hour 0",0.36321099237362,0.457232060920538,0.545213308401993
"Frankfurter
Allgemeine Zeitung","
Stern",34,"Effect of a one time 2 article increase at hour 0",0.0772056741023084,0.0976998312110617,0.117132016302054
"Frankfurter
Allgemeine Zeitung","
Stern",34,"Effect of a structural 2 article point attention increase at hour 0",0.367798522542237,0.462384245152898,0.550922117720617
"Frankfurter
Allgemeine Zeitung","
Stern",35,"Effect of a one time 2 article increase at hour 0",0.0793663642336793,0.0999566952165405,0.119615547583966
"Frankfurter
Allgemeine Zeitung","
Stern",35,"Effect of a structural 2 article point attention increase at hour 0",0.372951336728153,0.467930320132973,0.55699443956878
"Frankfurter
Allgemeine Zeitung","
Stern",36,"Effect of a one time 2 article increase at hour 0",0.0804474012893461,0.101508470401843,0.121796041591562
"Frankfurter
Allgemeine Zeitung","
Stern",36,"Effect of a structural 2 article point attention increase at hour 0",0.37761219860927,0.473208534603077,0.563134564711731
"Frankfurter
Allgemeine Zeitung","
Stern",37,"Effect of a one time 2 article increase at hour 0",0.0834788553546646,0.104455239755588,0.12456354255673
"Frankfurter
Allgemeine Zeitung","
Stern",37,"Effect of a structural 2 article point attention increase at hour 0",0.38360328648448,0.479455676446678,0.569723319319287
"Frankfurter
Allgemeine Zeitung","
Stern",38,"Effect of a one time 2 article increase at hour 0",0.0852755849454574,0.106763462789454,0.126956735155739
"Frankfurter
Allgemeine Zeitung","
Stern",38,"Effect of a structural 2 article point attention increase at hour 0",0.389387160948129,0.485778657786668,0.576208503587522
"Frankfurter
Allgemeine Zeitung","
Stern",39,"Effect of a one time 2 article increase at hour 0",0.0844420756348851,0.105640113698339,0.12617201849387
"Frankfurter
Allgemeine Zeitung","
Stern",39,"Effect of a structural 2 article point attention increase at hour 0",0.392511672463681,0.488850627037986,0.57958961732208
"Frankfurter
Allgemeine Zeitung","
Stern",40,"Effect of a one time 2 article increase at hour 0",0.0876064940121497,0.108829495994151,0.129641733548445
"Frankfurter
Allgemeine Zeitung","
Stern",40,"Effect of a structural 2 article point attention increase at hour 0",0.397451482592896,0.49357518457653,0.584680753957656
"Frankfurter
Allgemeine Zeitung","
Stern",41,"Effect of a one time 2 article increase at hour 0",0.0891609126499315,0.110024266788948,0.13114612515098
"Frankfurter
Allgemeine Zeitung","
Stern",41,"Effect of a structural 2 article point attention increase at hour 0",0.402302028593536,0.497669931407066,0.589210559461346
"Frankfurter
Allgemeine Zeitung","
Stern",42,"Effect of a one time 2 article increase at hour 0",0.0901196516631546,0.111363687878177,0.132662277637196
"Frankfurter
Allgemeine Zeitung","
Stern",42,"Effect of a structural 2 article point attention increase at hour 0",0.406354284813446,0.501311287490125,0.593233134741235
"Frankfurter
Allgemeine Zeitung","
Stern",43,"Effect of a one time 2 article increase at hour 0",0.0909212426764292,0.112117449317492,0.133564191869593
"Frankfurter
Allgemeine Zeitung","
Stern",43,"Effect of a structural 2 article point attention increase at hour 0",0.409675646406533,0.504076822344876,0.596288122456256
"Frankfurter
Allgemeine Zeitung","
Stern",44,"Effect of a one time 2 article increase at hour 0",0.0907994776327883,0.112192815811692,0.133917554274138
"Frankfurter
Allgemeine Zeitung","
Stern",44,"Effect of a structural 2 article point attention increase at hour 0",0.411498616243757,0.505477643284232,0.598034131127769
"Frankfurter
Allgemeine Zeitung","
Stern",45,"Effect of a one time 2 article increase at hour 0",0.0918614545309868,0.11388476569801,0.13588943502879
"Frankfurter
Allgemeine Zeitung","
Stern",45,"Effect of a structural 2 article point attention increase at hour 0",0.413251143844958,0.507361890558157,0.600325417814212
"Frankfurter
Allgemeine Zeitung","
Stern",46,"Effect of a one time 2 article increase at hour 0",0.0918716253624985,0.114175742350611,0.136250354735062
"Frankfurter
Allgemeine Zeitung","
Stern",46,"Effect of a structural 2 article point attention increase at hour 0",0.413948239299184,0.508308064111964,0.601478118930992
"Frankfurter
Allgemeine Zeitung","
Stern",47,"Effect of a one time 2 article increase at hour 0",0.0941600896544261,0.116364992359413,0.138464209651757
"Frankfurter
Allgemeine Zeitung","
Stern",47,"Effect of a structural 2 article point attention increase at hour 0",0.41586087516085,0.510184970643785,0.603394654221613
"Frankfurter
Allgemeine Zeitung","
Stern",48,"Effect of a one time 2 article increase at hour 0",0.0948169556655407,0.117274444480087,0.140186697260884
"Frankfurter
Allgemeine Zeitung","
Stern",48,"Effect of a structural 2 article point attention increase at hour 0",0.417271829926164,0.511668170341652,0.605540697457371
"Frankfurter
Allgemeine Zeitung","
Stern",49,"Effect of a one time 2 article increase at hour 0",0.0953635302744957,0.11793396012029,0.141051942335736
"Frankfurter
Allgemeine Zeitung","
Stern",49,"Effect of a structural 2 article point attention increase at hour 0",0.418140061325609,0.512568424730324,0.607049983990825
"Frankfurter
Allgemeine Zeitung","
Stern",50,"Effect of a one time 2 article increase at hour 0",0.0967825405716685,0.119714275237534,0.143102395919827
"Frankfurter
Allgemeine Zeitung","
Stern",50,"Effect of a structural 2 article point attention increase at hour 0",0.419476815994628,0.514140819937858,0.609214448523391
"Frankfurter
Allgemeine Zeitung","
Stern",51,"Effect of a one time 2 article increase at hour 0",0.0977248306550635,0.120942616826032,0.144531418087847
"Frankfurter
Allgemeine Zeitung","
Stern",51,"Effect of a structural 2 article point attention increase at hour 0",0.420675782580853,0.515662722159127,0.61128299120034
"Frankfurter
Allgemeine Zeitung","
Stern",52,"Effect of a one time 2 article increase at hour 0",0.0988098666348842,0.122202438629901,0.146240463967295
"Frankfurter
Allgemeine Zeitung","
Stern",52,"Effect of a structural 2 article point attention increase at hour 0",0.421959431278747,0.517225979002524,0.613602894393495
"Frankfurter
Allgemeine Zeitung","
Stern",53,"Effect of a one time 2 article increase at hour 0",0.0986996745444397,0.122193957324227,0.146430075958183
"Frankfurter
Allgemeine Zeitung","
Stern",53,"Effect of a structural 2 article point attention increase at hour 0",0.42224590788415,0.517688741481679,0.614764638406978
"Frankfurter
Allgemeine Zeitung","
Stern",54,"Effect of a one time 2 article increase at hour 0",0.0997104714085049,0.123438120441856,0.14782737668764
"Frankfurter
Allgemeine Zeitung","
Stern",54,"Effect of a structural 2 article point attention increase at hour 0",0.422802356011594,0.518469564815896,0.616158639829926
"Frankfurter
Allgemeine Zeitung","
Stern",55,"Effect of a one time 2 article increase at hour 0",0.100102072982224,0.124032262690038,0.148685025667824
"Frankfurter
Allgemeine Zeitung","
Stern",55,"Effect of a structural 2 article point attention increase at hour 0",0.423012750586021,0.518929571586432,0.617266287149067
"Frankfurter
Allgemeine Zeitung","
Stern",56,"Effect of a one time 2 article increase at hour 0",0.100639926996662,0.124693497500471,0.149429855793054
"Frankfurter
Allgemeine Zeitung","
Stern",56,"Effect of a structural 2 article point attention increase at hour 0",0.423062133172137,0.519183876006358,0.618023634280668
"Frankfurter
Allgemeine Zeitung","
Stern",57,"Effect of a one time 2 article increase at hour 0",0.101233631520431,0.125348594888425,0.150194121630002
"Frankfurter
Allgemeine Zeitung","
Stern",57,"Effect of a structural 2 article point attention increase at hour 0",0.42307303784241,0.519297577963467,0.618552212089378
"Frankfurter
Allgemeine Zeitung","
Stern",58,"Effect of a one time 2 article increase at hour 0",0.101211777488697,0.125566809512022,0.15067784465532
"Frankfurter
Allgemeine Zeitung","
Stern",58,"Effect of a structural 2 article point attention increase at hour 0",0.42252517326607,0.518949961881369,0.618695411110144
"Frankfurter
Allgemeine Zeitung","
Stern",59,"Effect of a one time 2 article increase at hour 0",0.101971542350762,0.126528826598868,0.151689568825791
"Frankfurter
Allgemeine Zeitung","
Stern",59,"Effect of a structural 2 article point attention increase at hour 0",0.422235066841571,0.518913234172749,0.619011711280687
"Frankfurter
Allgemeine Zeitung","
Stern",60,"Effect of a one time 2 article increase at hour 0",0.102051480906232,0.126811905853669,0.152204371926685
"Frankfurter
Allgemeine Zeitung","
Stern",60,"Effect of a structural 2 article point attention increase at hour 0",0.421542248338798,0.518515159563445,0.619021000889001
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",1,"Effect of a one time 2 article increase at hour 0",-0.0161358516422663,-0.0123033688696979,-0.00934203771155573
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",1,"Effect of a structural 2 article point attention increase at hour 0",-0.0161358516422663,-0.0123033688696979,-0.00934203771155573
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",2,"Effect of a one time 2 article increase at hour 0",-0.021485759967965,-0.016231029255995,-0.0110452956172029
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",2,"Effect of a structural 2 article point attention increase at hour 0",-0.0347289215369985,-0.0263287610272783,-0.0187125769941629
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",3,"Effect of a one time 2 article increase at hour 0",-0.0126943716659713,-0.00674313028009166,-0.000599698412123373
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",3,"Effect of a structural 2 article point attention increase at hour 0",-0.0410748833090148,-0.0282584870745176,-0.0158867178193036
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",4,"Effect of a one time 2 article increase at hour 0",-0.00842147491008549,-0.000888964853164476,0.00726653875212757
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",4,"Effect of a structural 2 article point attention increase at hour 0",-0.0418736057447403,-0.0238850260542179,-0.00563266032072218
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",5,"Effect of a one time 2 article increase at hour 0",-0.0116326417725292,-0.00328515009958641,0.00500749180378501
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",5,"Effect of a structural 2 article point attention increase at hour 0",-0.0456433405938852,-0.0226398953765424,0.000531267747946489
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",6,"Effect of a one time 2 article increase at hour 0",-0.00505469967354688,0.00457066903043502,0.0138864220188446
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",6,"Effect of a structural 2 article point attention increase at hour 0",-0.042104762504243,-0.0137580859826008,0.0144164780192746
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",7,"Effect of a one time 2 article increase at hour 0",-0.00300308221673173,0.00677533813335707,0.0160760881470745
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",7,"Effect of a structural 2 article point attention increase at hour 0",-0.0370207118251895,-0.00420560193558743,0.0279952718515273
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",8,"Effect of a one time 2 article increase at hour 0",-0.00550569273024915,0.00536406969609726,0.0146543230321963
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",8,"Effect of a structural 2 article point attention increase at hour 0",-0.0352745372855114,0.00222001001678398,0.0376355401437833
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",9,"Effect of a one time 2 article increase at hour 0",-0.00909374010286268,0.00295017990895508,0.013160603105504
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",9,"Effect of a structural 2 article point attention increase at hour 0",-0.0375144497549559,0.00494687593084929,0.0438700258447157
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",10,"Effect of a one time 2 article increase at hour 0",0.0035674923602278,0.0155122261069278,0.0265408668594231
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",10,"Effect of a structural 2 article point attention increase at hour 0",-0.0267737314151626,0.0196020027694515,0.0621706099384685
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",11,"Effect of a one time 2 article increase at hour 0",0.00801777580785212,0.0209672804220153,0.0314415545963584
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",11,"Effect of a structural 2 article point attention increase at hour 0",-0.0134778685142117,0.0370546661861052,0.082013638149827
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",12,"Effect of a one time 2 article increase at hour 0",0.0128818960959434,0.0262231804807875,0.0377425466434433
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",12,"Effect of a structural 2 article point attention increase at hour 0",0.00209432448867768,0.0564033564233064,0.104348436523892
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",13,"Effect of a one time 2 article increase at hour 0",0.019813872506492,0.031831293387476,0.0445898094388606
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",13,"Effect of a structural 2 article point attention increase at hour 0",0.0216294803020023,0.0776715344166754,0.129285977812679
"Frankfurter
Allgemeine Zeitung","Süddeutsche
Zeitung",14,"Effect of a one time 2 article increase at hour 0",0.0399448850221309,0.0524210808107759,0.0659995966567386
